Date,Country,City,Specie,count,min (ppb),max (ppb),median (ppb)
2017-03-04,CN,Wuhan,o3,356,0.0,34.0,5.0
2017-03-04,CN,Shanghai,o3,211,4.0,59.0,35.0
2017-03-04,US,Los Angeles,o3,24,1.0,54.0,28.0
2017-03-04,US,Jacksonville,o3,43,1.0,23.0,20.0
2017-03-04,US,Houston,o3,115,10.0,39.0,29.0
2017-03-04,US,Manhattan,o3,24,25.0,32.0,29.0
2017-03-05,US,Los Angeles,o3,24,11.0,42.0,31.0
2017-03-05,US,Jacksonville,o3,45,2.0,23.0,22.0
2017-03-05,CN,Wuhan,o3,390,0.0,45.0,14.0
2017-03-05,US,Houston,o3,120,25.0,41.0,32.0
2017-03-05,US,Manhattan,o3,24,15.0,32.0,28.0
2017-03-05,CN,Beijing,o3,451,1.0,49.0,29.0
2017-03-05,CN,Shanghai,o3,214,2.0,42.0,18.0
2017-03-06,CN,Beijing,o3,423,1.0,47.0,18.0
2017-03-06,US,Los Angeles,o3,24,1.0,37.0,15.0
2017-03-06,CN,Wuhan,o3,390,0.0,71.0,20.0
2017-03-06,US,Jacksonville,o3,47,8.0,23.0,21.0
2017-03-06,US,Houston,o3,111,19.0,34.0,25.0
2017-03-06,US,Manhattan,o3,24,8.0,23.0,14.0
2017-03-06,CN,Shanghai,o3,211,15.0,54.0,41.0
2017-03-07,CN,Shanghai,o3,189,3.0,56.0,36.0
2017-03-07,US,Los Angeles,o3,24,1.0,42.0,6.0
2017-03-07,US,Jacksonville,o3,48,1.0,20.0,17.0
2017-03-07,US,Houston,o3,116,6.0,34.0,20.0
2017-03-07,CN,Beijing,o3,360,11.0,47.0,29.0
2017-03-07,US,Manhattan,o3,23,1.0,23.0,12.0
2017-03-07,CN,Wuhan,o3,344,0.0,62.0,36.0
2017-03-08,US,Jacksonville,o3,48,6.0,21.0,16.0
2017-03-08,US,Houston,o3,116,2.0,44.0,25.0
2017-03-08,CN,Shanghai,o3,208,9.0,55.0,34.0
2017-03-08,US,Los Angeles,o3,24,1.0,42.0,2.0
2017-03-08,CN,Wuhan,o3,377,1.0,62.0,29.0
2017-03-08,CN,Beijing,o3,438,1.0,55.0,27.0
2017-03-08,US,Manhattan,o3,19,2.0,37.0,33.0
2017-03-09,US,Houston,o3,120,6.0,38.0,20.0
2017-03-09,CN,Beijing,o3,290,1.0,54.0,15.0
2017-03-09,US,Manhattan,o3,24,23.0,41.0,33.0
2017-03-09,CN,Shanghai,o3,209,2.0,61.0,28.0
2017-03-09,CN,Wuhan,o3,364,0.0,64.0,23.0
2017-03-09,US,Los Angeles,o3,20,1.0,51.0,4.0
2017-03-09,US,Jacksonville,o3,48,0.0,25.0,9.0
2017-03-10,US,Los Angeles,o3,24,1.0,59.0,6.0
2017-03-10,CN,Wuhan,o3,383,1.0,51.0,28.0
2017-03-10,US,Houston,o3,118,1.0,30.0,15.0
2017-03-10,US,Manhattan,o3,24,21.0,34.0,29.0
2017-03-10,CN,Beijing,o3,259,1.0,55.0,9.0
2017-03-10,CN,Shanghai,o3,214,4.0,54.0,36.0
2017-03-10,US,Jacksonville,o3,46,2.0,21.0,14.0
2017-03-11,CN,Beijing,o3,122,1.0,50.0,25.0
2017-03-11,US,Manhattan,o3,24,28.0,32.0,30.0
2017-03-11,US,Houston,o3,111,1.0,29.0,17.0
2017-03-11,US,Los Angeles,o3,22,1.0,61.0,18.0
2017-03-11,US,Jacksonville,o3,48,8.0,22.0,19.0
2017-03-11,CN,Shanghai,o3,216,12.0,64.0,48.0
2017-03-11,CN,Wuhan,o3,343,0.0,54.0,4.0
2017-03-12,CN,Beijing,o3,129,11.0,50.0,32.0
2017-03-12,US,Manhattan,o3,24,20.0,31.0,28.0
2017-03-12,US,Houston,o3,115,7.0,31.0,19.0
2017-03-12,US,Los Angeles,o3,20,1.0,61.0,15.0
2017-03-12,US,Jacksonville,o3,47,4.0,20.0,17.0
2017-03-12,CN,Shanghai,o3,205,24.0,57.0,39.0
2017-03-12,CN,Wuhan,o3,355,0.0,56.0,11.0
2017-03-13,CN,Beijing,o3,92,1.0,52.0,20.0
2017-03-13,US,Los Angeles,o3,23,1.0,60.0,10.0
2017-03-13,CN,Wuhan,o3,385,0.0,48.0,28.0
2017-03-13,US,Jacksonville,o3,44,5.0,17.0,10.0
2017-03-13,US,Manhattan,o3,21,7.0,28.0,20.0
2017-03-13,CN,Shanghai,o3,210,34.0,50.0,45.0
2017-03-13,US,Houston,o3,97,1.0,32.0,12.0
2017-03-14,US,Houston,o3,118,1.0,39.0,21.0
2017-03-14,CN,Wuhan,o3,382,1.0,55.0,27.0
2017-03-14,US,Jacksonville,o3,48,4.0,15.0,11.0
2017-03-14,US,Los Angeles,o3,24,1.0,59.0,15.0
2017-03-14,CN,Shanghai,o3,211,14.0,55.0,39.0
2017-03-14,CN,Beijing,o3,76,1.0,39.0,17.0
2017-03-14,US,Manhattan,o3,24,23.0,32.0,25.0
2017-03-15,CN,Beijing,o3,253,1.0,56.0,10.0
2017-03-15,US,Houston,o3,112,1.0,47.0,25.0
2017-03-15,US,Los Angeles,o3,22,1.0,60.0,6.0
2017-03-15,US,Jacksonville,o3,48,11.0,20.0,15.0
2017-03-15,US,Manhattan,o3,24,24.0,32.0,30.0
2017-03-15,CN,Shanghai,o3,214,2.0,56.0,41.0
2017-03-15,CN,Wuhan,o3,383,1.0,38.0,21.0
2017-03-16,CN,Wuhan,o3,373,0.0,58.0,16.0
2017-03-16,US,Jacksonville,o3,45,6.0,22.0,15.0
2017-03-16,US,Manhattan,o3,24,23.0,41.0,33.0
2017-03-16,CN,Beijing,o3,285,1.0,52.0,11.0
2017-03-16,US,Los Angeles,o3,22,1.0,44.0,11.0
2017-03-16,US,Houston,o3,118,10.0,42.0,30.0
2017-03-16,CN,Shanghai,o3,199,4.0,54.0,42.0
2017-03-17,CN,Wuhan,o3,377,0.0,49.0,8.0
2017-03-17,US,Los Angeles,o3,21,1.0,63.0,15.0
2017-03-17,CN,Shanghai,o3,212,6.0,55.0,37.0
2017-03-17,US,Manhattan,o3,24,11.0,39.0,30.0
2017-03-17,US,Houston,o3,120,16.0,47.0,33.0
2017-03-17,US,Jacksonville,o3,45,0.0,27.0,17.0
2017-03-17,CN,Beijing,o3,450,1.0,56.0,16.0
2017-03-18,US,Manhattan,o3,24,4.0,36.0,25.0
2017-03-18,CN,Beijing,o3,390,1.0,66.0,30.0
2017-03-18,US,Houston,o3,116,1.0,55.0,25.0
2017-03-18,US,Los Angeles,o3,24,9.0,50.0,28.0
2017-03-18,US,Jacksonville,o3,48,2.0,27.0,20.0
2017-03-18,CN,Shanghai,o3,207,9.0,52.0,39.0
2017-03-18,CN,Wuhan,o3,382,0.0,57.0,7.0
2017-03-19,CN,Shanghai,o3,216,19.0,54.0,39.0
2017-03-19,CN,Beijing,o3,443,1.0,73.0,23.0
2017-03-19,US,Manhattan,o3,24,21.0,43.0,33.0
2017-03-19,US,Jacksonville,o3,48,8.0,21.0,17.0
2017-03-19,CN,Wuhan,o3,336,0.0,30.0,5.0
2017-03-19,US,Los Angeles,o3,24,3.0,50.0,27.0
2017-03-19,US,Houston,o3,119,2.0,45.0,28.0
2017-03-20,CN,Beijing,o3,438,1.0,48.0,11.0
2017-03-20,US,Manhattan,o3,21,18.0,41.0,32.0
2017-03-20,US,Jacksonville,o3,46,0.0,21.0,12.0
2017-03-20,CN,Wuhan,o3,389,0.0,68.0,22.0
2017-03-20,CN,Shanghai,o3,200,3.0,54.0,32.0
2017-03-20,US,Los Angeles,o3,24,18.0,35.0,28.0
2017-03-20,US,Houston,o3,120,2.0,47.0,28.0
2017-03-21,US,Houston,o3,120,1.0,49.0,27.0
2017-03-21,US,Jacksonville,o3,48,6.0,24.0,18.0
2017-03-21,CN,Shanghai,o3,200,23.0,63.0,49.0
2017-03-21,US,Los Angeles,o3,24,3.0,22.0,11.0
2017-03-21,CN,Beijing,o3,409,1.0,61.0,19.0
2017-03-21,US,Manhattan,o3,24,10.0,41.0,30.0
2017-03-21,CN,Wuhan,o3,386,0.0,43.0,20.0
2017-03-22,US,Houston,o3,115,1.0,58.0,28.0
2017-03-22,CN,Shanghai,o3,171,16.0,45.0,32.0
2017-03-22,US,Los Angeles,o3,24,2.0,35.0,15.0
2017-03-22,US,Jacksonville,o3,46,7.0,23.0,17.0
2017-03-22,US,Manhattan,o3,24,28.0,35.0,32.0
2017-03-22,CN,Beijing,o3,320,1.0,56.0,11.0
2017-03-22,CN,Wuhan,o3,329,0.0,38.0,21.0
2017-03-23,US,Jacksonville,o3,46,11.0,22.0,21.0
2017-03-23,CN,Shanghai,o3,206,9.0,46.0,33.0
2017-03-23,US,Manhattan,o3,19,5.0,34.0,28.0
2017-03-23,US,Los Angeles,o3,24,2.0,41.0,28.0
2017-03-23,CN,Beijing,o3,442,1.0,48.0,11.0
2017-03-23,US,Houston,o3,117,1.0,55.0,32.0
2017-03-23,CN,Wuhan,o3,365,0.0,33.0,15.0
2017-03-24,CN,Shanghai,o3,174,17.0,56.0,37.0
2017-03-24,US,Los Angeles,o3,24,1.0,44.0,19.0
2017-03-24,CN,Beijing,o3,415,1.0,48.0,9.0
2017-03-24,US,Houston,o3,116,20.0,41.0,32.0
2017-03-24,US,Manhattan,o3,24,6.0,30.0,24.0
2017-03-24,US,Jacksonville,o3,47,2.0,22.0,20.0
2017-03-24,CN,Wuhan,o3,386,0.0,30.0,17.0
2017-03-25,US,Houston,o3,119,1.0,49.0,29.0
2017-03-25,US,Jacksonville,o3,46,4.0,21.0,18.0
2017-03-25,CN,Beijing,o3,336,1.0,54.0,25.0
2017-03-25,US,Manhattan,o3,24,6.0,28.0,19.0
2017-03-25,CN,Wuhan,o3,337,0.0,52.0,11.0
2017-03-25,CN,Shanghai,o3,210,2.0,55.0,23.0
2017-03-25,US,Los Angeles,o3,24,1.0,41.0,25.0
2017-03-26,US,Houston,o3,110,3.0,55.0,28.0
2017-03-26,CN,Wuhan,o3,322,0.0,57.0,19.0
2017-03-26,US,Manhattan,o3,23,20.0,30.0,25.0
2017-03-26,CN,Beijing,o3,403,1.0,52.0,30.0
2017-03-26,US,Jacksonville,o3,43,1.0,20.0,17.0
2017-03-26,CN,Shanghai,o3,196,1.0,58.0,28.0
2017-03-26,US,Los Angeles,o3,22,2.0,48.0,31.0
2017-03-27,US,Jacksonville,o3,46,0.0,21.0,15.0
2017-03-27,CN,Shanghai,o3,214,4.0,61.0,32.0
2017-03-27,US,Manhattan,o3,21,1.0,31.0,7.0
2017-03-27,US,Houston,o3,120,9.0,52.0,23.0
2017-03-27,CN,Wuhan,o3,363,0.0,63.0,25.0
2017-03-27,US,Los Angeles,o3,24,2.0,46.0,30.0
2017-03-27,CN,Beijing,o3,441,1.0,49.0,25.0
2017-03-28,US,Jacksonville,o3,47,2.0,23.0,16.0
2017-03-28,US,Manhattan,o3,24,3.0,24.0,7.0
2017-03-28,CN,Wuhan,o3,390,2.0,55.0,30.0
2017-03-28,US,Houston,o3,117,2.0,47.0,23.0
2017-03-28,CN,Beijing,o3,392,1.0,59.0,20.0
2017-03-28,US,Los Angeles,o3,23,2.0,44.0,28.0
2017-03-28,CN,Shanghai,o3,205,17.0,61.0,47.0
2017-03-29,CN,Shanghai,o3,211,11.0,57.0,38.0
2017-03-29,US,Houston,o3,114,1.0,41.0,23.0
2017-03-29,CN,Beijing,o3,296,1.0,64.0,29.0
2017-03-29,CN,Wuhan,o3,374,0.0,57.0,29.0
2017-03-29,US,Manhattan,o3,24,6.0,34.0,28.0
2017-03-29,US,Los Angeles,o3,12,2.0,37.0,14.0
2017-03-29,US,Jacksonville,o3,47,3.0,25.0,14.0
2017-03-30,US,Houston,o3,107,1.0,44.0,21.0
2017-03-30,CN,Wuhan,o3,396,2.0,52.0,20.0
2017-03-30,CN,Beijing,o3,432,1.0,49.0,18.0
2017-03-30,US,Los Angeles,o3,23,1.0,47.0,32.0
2017-03-30,US,Manhattan,o3,24,6.0,32.0,25.0
2017-03-30,US,Jacksonville,o3,45,3.0,25.0,16.0
2017-03-30,CN,Shanghai,o3,216,29.0,55.0,41.0
2017-03-31,US,Jacksonville,o3,47,9.0,21.0,17.0
2017-03-31,CN,Wuhan,o3,388,2.0,58.0,42.0
2017-03-31,US,Houston,o3,105,1.0,60.0,39.0
2017-03-31,US,Manhattan,o3,24,19.0,35.0,28.0
2017-03-31,CN,Shanghai,o3,216,35.0,58.0,47.0
2017-03-31,CN,Beijing,o3,438,1.0,51.0,28.0
2017-03-31,US,Los Angeles,o3,24,12.0,43.0,36.0
2017-04-01,CN,Beijing,o3,399,1.0,52.0,21.0
2017-04-01,CN,Wuhan,o3,371,0.0,61.0,28.0
2017-04-01,US,Manhattan,o3,24,23.0,35.0,30.0
2017-04-01,US,Houston,o3,119,23.0,47.0,37.0
2017-04-01,US,Los Angeles,o3,24,2.0,50.0,23.0
2017-04-01,US,Jacksonville,o3,47,5.0,23.0,17.0
2017-04-01,CN,Shanghai,o3,216,2.0,62.0,34.0
2017-04-02,US,Manhattan,o3,24,23.0,36.0,30.0
2017-04-02,CN,Beijing,o3,419,1.0,56.0,17.0
2017-04-02,US,Houston,o3,115,2.0,39.0,21.0
2017-04-02,CN,Shanghai,o3,216,4.0,65.0,35.0
2017-04-02,US,Jacksonville,o3,47,2.0,24.0,18.0
2017-04-02,US,Los Angeles,o3,24,2.0,52.0,21.0
2017-04-02,CN,Wuhan,o3,369,0.0,68.0,32.0
2017-04-03,US,Jacksonville,o3,44,11.0,22.0,17.0
2017-04-03,US,Houston,o3,120,2.0,55.0,28.0
2017-04-03,CN,Beijing,o3,373,1.0,73.0,30.0
2017-04-03,US,Manhattan,o3,24,4.0,41.0,31.0
2017-04-03,US,Los Angeles,o3,24,17.0,39.0,25.0
2017-04-03,CN,Wuhan,o3,389,5.0,57.0,27.0
2017-04-03,CN,Shanghai,o3,216,17.0,67.0,55.0
2017-04-04,CN,Shanghai,o3,214,34.0,65.0,55.0
2017-04-04,CN,Wuhan,o3,388,0.0,37.0,16.0
2017-04-04,US,Houston,o3,118,1.0,60.0,29.0
2017-04-04,US,Los Angeles,o3,23,17.0,47.0,24.0
2017-04-04,CN,Beijing,o3,435,1.0,56.0,27.0
2017-04-04,US,Jacksonville,o3,47,4.0,19.0,14.0
2017-04-04,US,Manhattan,o3,24,15.0,36.0,24.0
2017-04-05,CN,Wuhan,o3,355,0.0,29.0,6.0
2017-04-05,CN,Shanghai,o3,216,0.0,54.0,37.0
2017-04-05,US,Los Angeles,o3,24,1.0,59.0,21.0
2017-04-05,CN,Beijing,o3,445,1.0,65.0,42.0
2017-04-05,US,Manhattan,o3,24,3.0,35.0,23.0
2017-04-05,US,Houston,o3,119,8.0,45.0,28.0
2017-04-05,US,Jacksonville,o3,47,2.0,18.0,11.0
2017-04-06,CN,Shanghai,o3,206,0.0,33.0,9.0
2017-04-06,US,Jacksonville,o3,45,7.0,22.0,18.0
2017-04-06,US,Manhattan,o3,24,12.0,32.0,25.0
2017-04-06,US,Los Angeles,o3,22,2.0,41.0,11.0
2017-04-06,US,Houston,o3,115,1.0,48.0,18.0
2017-04-06,CN,Wuhan,o3,361,1.0,31.0,11.0
2017-04-06,CN,Beijing,o3,442,1.0,72.0,20.0
2017-04-07,CN,Shanghai,o3,215,1.0,39.0,15.0
2017-04-07,US,Houston,o3,114,1.0,67.0,37.0
2017-04-07,CN,Wuhan,o3,354,0.0,57.0,11.0
2017-04-07,US,Los Angeles,o3,22,4.0,49.0,32.0
2017-04-07,CN,Beijing,o3,447,1.0,60.0,25.0
2017-04-07,US,Jacksonville,o3,47,9.0,21.0,18.0
2017-04-08,CN,Shanghai,o3,205,1.0,50.0,22.0
2017-04-08,US,Houston,o3,120,1.0,55.0,44.0
2017-04-08,CN,Beijing,o3,349,1.0,41.0,12.0
2017-04-08,US,Jacksonville,o3,47,5.0,24.0,16.0
2017-04-08,US,Los Angeles,o3,24,22.0,48.0,32.0
2017-04-08,CN,Wuhan,o3,362,1.0,64.0,19.0
2017-04-09,CN,Beijing,o3,328,1.0,54.0,25.0
2017-04-09,US,Los Angeles,o3,24,4.0,52.0,28.0
2017-04-09,US,Jacksonville,o3,47,0.0,27.0,21.0
2017-04-09,CN,Shanghai,o3,215,20.0,57.0,38.0
2017-04-09,CN,Wuhan,o3,369,7.0,54.0,34.0
2017-04-09,US,Houston,o3,110,29.0,55.0,39.0
2017-04-10,US,Los Angeles,o3,24,2.0,57.0,28.0
2017-04-10,US,Houston,o3,118,20.0,42.0,31.0
2017-04-10,CN,Wuhan,o3,384,5.0,42.0,30.0
2017-04-10,US,Manhattan,o3,15,27.0,42.0,38.0
2017-04-10,US,Jacksonville,o3,39,1.0,23.0,18.0
2017-04-10,CN,Shanghai,o3,210,10.0,44.0,32.0
2017-04-10,CN,Beijing,o3,416,1.0,56.0,15.0
2017-04-11,US,Jacksonville,o3,47,2.0,21.0,17.0
2017-04-11,CN,Shanghai,o3,215,1.0,54.0,19.0
2017-04-11,US,Manhattan,o3,23,1.0,43.0,27.0
2017-04-11,US,Houston,o3,120,7.0,38.0,30.0
2017-04-11,CN,Beijing,o3,415,1.0,51.0,31.0
2017-04-11,US,Los Angeles,o3,23,2.0,51.0,22.0
2017-04-11,CN,Wuhan,o3,389,0.0,56.0,24.0
2017-04-12,CN,Beijing,o3,340,1.0,55.0,21.0
2017-04-12,CN,Shanghai,o3,161,1.0,55.0,32.0
2017-04-12,US,Jacksonville,o3,46,0.0,20.0,14.0
2017-04-12,US,Los Angeles,o3,22,2.0,47.0,19.0
2017-04-12,CN,Wuhan,o3,375,0.0,62.0,18.0
2017-04-12,US,Manhattan,o3,20,1.0,45.0,28.0
2017-04-12,US,Houston,o3,120,2.0,39.0,19.0
2017-04-13,US,Houston,o3,118,1.0,49.0,31.0
2017-04-13,US,Manhattan,o3,19,24.0,37.0,28.0
2017-04-13,CN,Wuhan,o3,347,0.0,64.0,34.0
2017-04-13,US,Los Angeles,o3,24,2.0,41.0,24.0
2017-04-13,CN,Beijing,o3,430,1.0,46.0,20.0
2017-04-13,US,Jacksonville,o3,47,1.0,20.0,16.0
2017-04-13,CN,Shanghai,o3,216,2.0,62.0,32.0
2017-04-14,US,Houston,o3,117,1.0,59.0,32.0
2017-04-14,CN,Shanghai,o3,216,9.0,72.0,38.0
2017-04-14,CN,Wuhan,o3,382,0.0,66.0,23.0
2017-04-14,CN,Beijing,o3,302,1.0,58.0,23.0
2017-04-14,US,Manhattan,o3,23,19.0,41.0,32.0
2017-04-14,US,Jacksonville,o3,39,0.0,19.0,15.0
2017-04-14,US,Los Angeles,o3,24,2.0,48.0,24.0
2017-04-15,CN,Beijing,o3,344,1.0,61.0,32.0
2017-04-15,CN,Wuhan,o3,381,0.0,67.0,27.0
2017-04-15,US,Houston,o3,94,1.0,50.0,27.0
2017-04-15,CN,Shanghai,o3,207,7.0,75.0,34.0
2017-04-15,US,Jacksonville,o3,46,9.0,22.0,21.0
2017-04-15,US,Manhattan,o3,21,21.0,36.0,32.0
2017-04-15,US,Los Angeles,o3,24,2.0,57.0,25.0
2017-04-16,US,Los Angeles,o3,24,3.0,56.0,30.0
2017-04-16,CN,Wuhan,o3,372,0.0,44.0,9.0
2017-04-16,US,Manhattan,o3,24,20.0,47.0,41.0
2017-04-16,CN,Shanghai,o3,216,2.0,54.0,19.0
2017-04-16,US,Jacksonville,o3,47,2.0,25.0,22.0
2017-04-16,US,Houston,o3,92,9.0,41.0,22.0
2017-04-16,CN,Beijing,o3,370,1.0,63.0,23.0
2017-04-17,CN,Shanghai,o3,216,2.0,67.0,23.0
2017-04-17,US,Manhattan,o3,24,23.0,37.0,33.0
2017-04-17,CN,Beijing,o3,409,1.0,60.0,24.0
2017-04-17,CN,Wuhan,o3,386,10.0,51.0,31.0
2017-04-17,US,Los Angeles,o3,24,3.0,32.0,23.0
2017-04-17,US,Jacksonville,o3,46,1.0,23.0,15.0
2017-04-17,US,Houston,o3,98,1.0,41.0,19.0
2017-04-18,US,Jacksonville,o3,47,0.0,21.0,16.0
2017-04-18,US,Manhattan,o3,24,24.0,36.0,34.0
2017-04-18,CN,Beijing,o3,441,1.0,55.0,37.0
2017-04-18,US,Los Angeles,o3,24,3.0,30.0,12.0
2017-04-18,CN,Shanghai,o3,216,2.0,64.0,37.0
2017-04-18,US,Houston,o3,120,2.0,41.0,19.0
2017-04-18,CN,Wuhan,o3,390,0.0,57.0,28.0
2017-04-19,US,Los Angeles,o3,24,6.0,32.0,16.0
2017-04-19,CN,Shanghai,o3,198,20.0,64.0,48.0
2017-04-19,US,Houston,o3,117,1.0,45.0,20.0
2017-04-19,US,Jacksonville,o3,47,0.0,19.0,16.0
2017-04-19,CN,Beijing,o3,381,1.0,28.0,6.0
2017-04-19,CN,Wuhan,o3,367,0.0,47.0,17.0
2017-04-19,US,Manhattan,o3,24,23.0,32.0,28.0
2017-04-20,CN,Shanghai,o3,216,20.0,65.0,51.0
2017-04-20,US,Houston,o3,118,2.0,55.0,19.0
2017-04-20,US,Manhattan,o3,20,3.0,32.0,17.0
2017-04-20,CN,Beijing,o3,190,1.0,56.0,30.0
2017-04-20,US,Jacksonville,o3,44,0.0,18.0,14.0
2017-04-20,CN,Wuhan,o3,399,0.0,57.0,25.0
2017-04-20,US,Los Angeles,o3,24,1.0,52.0,20.0
2017-04-21,US,Manhattan,o3,24,20.0,32.0,29.0
2017-04-21,CN,Wuhan,o3,389,1.0,61.0,15.0
2017-04-21,US,Los Angeles,o3,21,2.0,62.0,28.0
2017-04-21,US,Houston,o3,116,1.0,38.0,16.0
2017-04-21,CN,Beijing,o3,147,6.0,55.0,31.0
2017-04-21,US,Jacksonville,o3,47,1.0,19.0,14.0
2017-04-21,CN,Shanghai,o3,216,14.0,58.0,32.0
2017-04-22,US,Jacksonville,o3,46,5.0,21.0,15.0
2017-04-22,CN,Wuhan,o3,349,0.0,71.0,30.0
2017-04-22,CN,Beijing,o3,187,1.0,59.0,25.0
2017-04-22,US,Houston,o3,117,1.0,30.0,19.0
2017-04-22,US,Manhattan,o3,24,12.0,32.0,18.0
2017-04-22,US,Los Angeles,o3,24,2.0,71.0,31.0
2017-04-22,CN,Shanghai,o3,216,32.0,63.0,50.0
2017-04-23,CN,Wuhan,o3,364,0.0,68.0,34.0
2017-04-23,CN,Beijing,o3,170,1.0,52.0,32.0
2017-04-23,US,Manhattan,o3,24,14.0,36.0,20.0
2017-04-23,US,Jacksonville,o3,46,2.0,22.0,15.0
2017-04-23,CN,Shanghai,o3,216,11.0,71.0,52.0
2017-04-23,US,Houston,o3,111,11.0,42.0,32.0
2017-04-23,US,Los Angeles,o3,19,2.0,51.0,27.0
2017-04-24,CN,Shanghai,o3,216,34.0,72.0,55.0
2017-04-24,US,Houston,o3,108,1.0,68.0,36.0
2017-04-24,US,Manhattan,o3,24,2.0,24.0,11.0
2017-04-24,CN,Beijing,o3,263,17.0,59.0,44.0
2017-04-24,US,Jacksonville,o3,45,6.0,19.0,15.0
2017-04-24,US,Los Angeles,o3,24,15.0,49.0,29.0
2017-04-24,CN,Wuhan,o3,380,0.0,69.0,34.0
2017-04-25,US,Los Angeles,o3,24,11.0,52.0,43.0
2017-04-25,US,Manhattan,o3,24,27.0,31.0,28.0
2017-04-25,CN,Wuhan,o3,352,0.0,52.0,24.0
2017-04-25,US,Houston,o3,113,16.0,45.0,32.0
2017-04-25,CN,Beijing,o3,383,1.0,45.0,28.0
2017-04-25,CN,Shanghai,o3,188,16.0,63.0,34.0
2017-04-25,US,Jacksonville,o3,46,7.0,23.0,16.0
2017-04-26,CN,Wuhan,o3,371,11.0,61.0,36.0
2017-04-26,US,Los Angeles,o3,24,4.0,45.0,23.0
2017-04-26,US,Manhattan,o3,20,1.0,29.0,11.0
2017-04-26,CN,Beijing,o3,422,1.0,54.0,31.0
2017-04-26,CN,Shanghai,o3,214,23.0,59.0,44.0
2017-04-26,US,Houston,o3,111,20.0,42.0,28.0
2017-04-26,US,Jacksonville,o3,46,4.0,29.0,22.0
2017-04-27,US,Houston,o3,111,2.0,59.0,27.0
2017-04-27,US,Jacksonville,o3,47,6.0,23.0,16.0
2017-04-27,CN,Beijing,o3,429,1.0,55.0,29.0
2017-04-27,US,Manhattan,o3,24,1.0,36.0,20.0
2017-04-27,US,Los Angeles,o3,24,8.0,55.0,17.0
2017-04-27,CN,Wuhan,o3,352,6.0,77.0,50.0
2017-04-27,CN,Shanghai,o3,215,2.0,60.0,42.0
2017-04-28,CN,Wuhan,o3,329,0.0,71.0,48.0
2017-04-28,US,Houston,o3,107,17.0,49.0,28.0
2017-04-28,US,Los Angeles,o3,24,9.0,55.0,49.0
2017-04-28,CN,Beijing,o3,415,1.0,61.0,30.0
2017-04-28,CN,Shanghai,o3,210,2.0,73.0,37.0
2017-04-28,US,Manhattan,o3,23,5.0,48.0,28.0
2017-04-28,US,Jacksonville,o3,39,0.0,21.0,12.0
2017-04-29,US,Manhattan,o3,12,27.0,42.0,41.0
2017-04-29,CN,Shanghai,o3,216,3.0,73.0,49.0
2017-04-29,CN,Wuhan,o3,370,0.0,71.0,36.0
2017-04-29,US,Jacksonville,o3,46,4.0,11.0,9.0
2017-04-29,CN,Beijing,o3,403,1.0,62.0,36.0
2017-04-29,US,Houston,o3,98,12.0,23.0,17.0
2017-04-29,US,Los Angeles,o3,24,4.0,57.0,43.0
2017-04-30,CN,Beijing,o3,441,1.0,66.0,32.0
2017-04-30,US,Houston,o3,120,3.0,45.0,32.0
2017-04-30,CN,Shanghai,o3,215,22.0,77.0,58.0
2017-04-30,US,Manhattan,o3,24,19.0,36.0,31.0
2017-04-30,CN,Wuhan,o3,381,0.0,76.0,42.0
2017-04-30,US,Jacksonville,o3,47,2.0,11.0,9.0
2017-04-30,US,Los Angeles,o3,24,3.0,62.0,41.0
2017-05-01,US,Houston,o3,117,1.0,56.0,33.0
2017-05-01,US,Los Angeles,o3,24,2.0,65.0,37.0
2017-05-01,US,Manhattan,o3,24,8.0,24.0,17.0
2017-05-01,US,Jacksonville,o3,42,5.0,16.0,9.0
2017-05-01,CN,Shanghai,o3,202,21.0,65.0,39.0
2017-05-01,CN,Wuhan,o3,389,1.0,58.0,22.0
2017-05-01,CN,Beijing,o3,465,1.0,61.0,28.0
2017-05-02,US,Jacksonville,o3,48,6.0,25.0,17.0
2017-05-02,CN,Wuhan,o3,396,0.0,68.0,29.0
2017-05-02,CN,Beijing,o3,470,1.0,81.0,33.0
2017-05-02,US,Los Angeles,o3,24,2.0,58.0,28.0
2017-05-02,US,Houston,o3,120,1.0,64.0,42.0
2017-05-02,US,Manhattan,o3,24,8.0,43.0,41.0
2017-05-02,CN,Shanghai,o3,216,20.0,54.0,36.0
2017-05-03,CN,Beijing,o3,479,1.0,68.0,34.0
2017-05-03,CN,Wuhan,o3,396,2.0,50.0,25.0
2017-05-03,US,Houston,o3,116,10.0,48.0,23.0
2017-05-03,US,Manhattan,o3,24,28.0,41.0,32.0
2017-05-03,US,Los Angeles,o3,24,9.0,58.0,18.0
2017-05-03,US,Jacksonville,o3,48,1.0,28.0,21.0
2017-05-03,CN,Shanghai,o3,216,27.0,51.0,43.0
2017-05-04,CN,Shanghai,o3,216,8.0,45.0,28.0
2017-05-04,US,Jacksonville,o3,40,5.0,27.0,15.0
2017-05-04,US,Houston,o3,120,6.0,49.0,34.0
2017-05-04,US,Los Angeles,o3,24,10.0,55.0,24.0
2017-05-04,CN,Wuhan,o3,396,1.0,60.0,29.0
2017-05-04,US,Manhattan,o3,24,24.0,37.0,32.0
2017-05-04,CN,Beijing,o3,471,0.0,59.0,36.0
2017-05-05,US,Manhattan,o3,24,11.0,32.0,19.0
2017-05-05,US,Jacksonville,o3,35,9.0,23.0,17.0
